,AlphaRatio,QueueRatio,BlockedLane
34352,2.57,0.14285714285714285,Through
34353,2.57,0.2857142857142857,Through
34354,2.57,0.2857142857142857,Through
34355,2.57,0.14285714285714285,Through
34356,2.57,0.42857142857142855,Through
34357,2.57,0.5714285714285714,Through
34358,2.57,0.2857142857142857,Through
34359,2.57,0.5714285714285714,Short
34360,2.57,0.5714285714285714,Through
34361,2.57,0.8571428571428571,Short
34362,2.57,0.8571428571428571,Through
34363,2.57,0.14285714285714285,Through
34364,2.57,0.42857142857142855,Through
34365,2.57,0.42857142857142855,Through
34366,2.57,0.8571428571428571,Through
34367,2.57,0.2857142857142857,Through
34368,2.57,0.42857142857142855,Through
34369,2.57,0.42857142857142855,Through
34370,2.57,0.14285714285714285,Through
34371,2.57,0.42857142857142855,Through
34372,2.57,0.2857142857142857,Through
34373,2.57,0.2857142857142857,Through
34374,2.57,1.0,Through
34375,2.57,0.42857142857142855,Through
34376,2.57,0.42857142857142855,Through
34377,2.57,0.2857142857142857,Through
34378,2.57,0.14285714285714285,Through
34379,2.57,0.7142857142857143,Through
34380,2.57,0.0,Through
34381,2.57,0.7142857142857143,Through
34382,2.57,0.14285714285714285,Through
34383,2.57,0.7142857142857143,Through
34384,2.57,0.14285714285714285,Through
34385,2.57,0.14285714285714285,Through
34386,2.57,0.0,Through
34387,2.57,0.2857142857142857,Through
34388,2.57,0.0,Through
34389,2.57,0.42857142857142855,Through
34390,2.57,0.14285714285714285,Through
34391,2.57,0.2857142857142857,Through
34392,2.57,0.2857142857142857,Through
34393,2.57,0.8571428571428571,Through
34394,2.57,0.2857142857142857,Through
34395,2.57,0.42857142857142855,Through
34396,2.57,0.7142857142857143,Through
34397,2.57,0.0,Through
34398,2.57,0.42857142857142855,Through
34399,2.57,0.42857142857142855,Through
34400,2.57,0.2857142857142857,Through
34401,2.57,0.7142857142857143,Through
34402,2.57,0.14285714285714285,Through
34403,2.57,0.2857142857142857,Through
34404,2.57,0.14285714285714285,Through
34405,2.57,0.2857142857142857,Through
34406,2.57,0.2857142857142857,Through
34407,2.57,0.14285714285714285,Through
34408,2.57,0.42857142857142855,Through
34409,2.57,0.14285714285714285,Through
34410,2.57,0.7142857142857143,Through
34411,2.57,0.7142857142857143,Through
34412,2.57,0.14285714285714285,Through
34413,2.57,0.14285714285714285,Through
34414,2.57,0.2857142857142857,Through
34415,2.57,0.2857142857142857,Through
34416,2.57,0.2857142857142857,Through
34417,2.57,0.14285714285714285,Through
34418,2.57,0.42857142857142855,Through
34419,2.57,0.2857142857142857,Through
34420,2.57,0.7142857142857143,Through
34421,2.57,0.14285714285714285,Through
34422,2.57,0.42857142857142855,Through
34423,2.57,0.5714285714285714,Through
34424,2.57,0.42857142857142855,Through
34425,2.57,0.42857142857142855,Through
34426,2.57,0.42857142857142855,Through
34427,2.57,0.0,Through
34428,2.57,0.8571428571428571,Through
34429,2.57,0.2857142857142857,Through
34430,2.57,0.8571428571428571,Through
34431,2.57,0.2857142857142857,Through
34432,2.57,0.14285714285714285,Through
34433,2.57,0.5714285714285714,Through
34434,2.57,0.0,Through
34435,2.57,0.14285714285714285,Through
34436,2.57,0.2857142857142857,Through
34437,2.57,0.14285714285714285,Through
34438,2.57,0.2857142857142857,Through
34439,2.57,0.14285714285714285,Through
34440,2.57,0.0,Through
34441,2.57,0.0,Through
34442,2.57,0.2857142857142857,Short
34443,2.57,0.2857142857142857,Through
34444,2.57,0.42857142857142855,Through
34445,2.57,0.8571428571428571,Through
34446,2.57,0.2857142857142857,Through
34447,2.57,0.42857142857142855,Through
34448,2.57,0.2857142857142857,Through
34449,2.57,0.7142857142857143,Through
34450,2.57,0.2857142857142857,Through
34451,2.57,0.5714285714285714,Through
34452,2.57,0.2857142857142857,Through
34453,2.57,0.42857142857142855,Through
34454,2.57,0.2857142857142857,Through
34455,2.57,0.8571428571428571,Short
34456,2.57,0.5714285714285714,Through
34457,2.57,1.0,Through
34458,2.57,0.5714285714285714,Through
34459,2.57,0.42857142857142855,Through
34460,2.57,0.42857142857142855,Through
34461,2.57,0.14285714285714285,Through
34462,2.57,0.2857142857142857,Through
34463,2.57,0.42857142857142855,Through
34464,2.57,0.0,Through
34465,2.57,0.0,Through
34466,2.57,0.14285714285714285,Through
34467,2.57,0.7142857142857143,Through
34468,2.57,0.14285714285714285,Through
34469,2.57,0.7142857142857143,Through
34470,2.57,0.5714285714285714,Through
34471,2.57,1.0,Through
34472,2.57,0.7142857142857143,Through
34473,2.57,0.0,Through
34474,2.57,0.2857142857142857,Through
34475,2.57,0.7142857142857143,Through
34476,2.57,0.42857142857142855,Through
34477,2.57,0.42857142857142855,Through
34478,2.57,0.42857142857142855,Through
34479,2.57,0.42857142857142855,Through
34480,2.57,0.2857142857142857,Through
34481,2.57,0.5714285714285714,Through
34482,2.57,0.2857142857142857,Through
34483,2.57,0.14285714285714285,Through
34484,2.57,0.7142857142857143,Through
34485,2.57,0.5714285714285714,Through
34486,2.57,0.42857142857142855,Through
34487,2.57,0.0,Through
34488,2.57,0.0,Through
34489,2.57,0.5714285714285714,Through
34490,2.57,0.2857142857142857,Through
34491,2.57,1.0,Short
34492,2.57,0.42857142857142855,Through
34493,2.57,0.5714285714285714,Through
34494,2.57,0.0,Through
34495,2.57,1.0,Through
34496,2.57,0.8571428571428571,Through
34497,2.57,0.42857142857142855,Through
34498,2.57,0.7142857142857143,Through
34499,2.57,0.42857142857142855,Through
34500,2.57,0.14285714285714285,Through
34501,2.57,0.5714285714285714,Through
34502,2.57,0.2857142857142857,Through
34503,2.57,1.0,Short
34504,2.57,0.2857142857142857,Through
34505,2.57,0.42857142857142855,Through
34506,2.57,0.0,Through
34507,2.57,0.8571428571428571,Through
34508,2.57,0.14285714285714285,Through
34509,2.57,0.2857142857142857,Through
34510,2.57,0.2857142857142857,Through
34511,2.57,0.2857142857142857,Through
34512,2.57,0.7142857142857143,Through
34513,2.57,0.42857142857142855,Through
34514,2.57,0.8571428571428571,Through
34515,2.57,0.8571428571428571,Through
34516,2.57,0.2857142857142857,Through
34517,2.57,1.0,Through
34518,2.57,0.8571428571428571,Through
34519,2.57,0.14285714285714285,Through
34520,2.57,0.42857142857142855,Through
34521,2.57,0.2857142857142857,Through
34522,2.57,0.8571428571428571,Through
34523,2.57,0.42857142857142855,Through
34524,2.57,0.5714285714285714,Through
34525,2.57,0.14285714285714285,Through
34526,2.57,0.14285714285714285,Through
34527,2.57,0.5714285714285714,Through
34528,2.57,0.2857142857142857,Through
34529,2.57,0.5714285714285714,Through
34530,2.57,0.42857142857142855,Through
34531,2.57,1.0,Short
34532,2.57,0.2857142857142857,Through
34533,2.57,0.2857142857142857,Through
34534,2.57,0.2857142857142857,Through
34535,2.57,0.14285714285714285,Through
34536,2.57,0.8571428571428571,Through
34537,2.57,0.2857142857142857,Through
34538,2.57,0.0,Through
34539,2.57,0.7142857142857143,Through
34540,2.57,0.8571428571428571,Through
34541,2.57,0.5714285714285714,Through
34542,2.57,0.42857142857142855,Through
34543,2.57,0.14285714285714285,Through
34544,2.57,0.0,Through
34545,2.57,0.5714285714285714,Through
34546,2.57,0.42857142857142855,Through
34547,2.57,0.5714285714285714,Through
34548,2.57,0.14285714285714285,Through
34549,2.57,0.14285714285714285,Through
34550,2.57,0.2857142857142857,Through
34551,2.57,0.7142857142857143,Through
34552,2.57,0.42857142857142855,Through
34553,2.57,0.14285714285714285,Through
34554,2.57,0.5714285714285714,Through
34555,2.57,0.42857142857142855,Through
34556,2.57,0.5714285714285714,Through
34557,2.57,0.7142857142857143,Through
34558,2.57,0.5714285714285714,Through
34559,2.57,0.2857142857142857,Through
34560,2.57,1.0,Through
34561,2.57,0.14285714285714285,Through
34562,2.57,0.14285714285714285,Through
34563,2.57,0.42857142857142855,Through
34564,2.57,0.0,Through
34565,2.57,0.14285714285714285,Through
34566,2.57,0.42857142857142855,Through
34567,2.57,0.14285714285714285,Through
34568,2.57,0.8571428571428571,Through
34569,2.57,0.42857142857142855,Through
34570,2.57,0.8571428571428571,Short
34571,2.57,0.2857142857142857,Through
34572,2.57,0.5714285714285714,Through
34573,2.57,0.5714285714285714,Through
34574,2.57,0.7142857142857143,Through
34575,2.57,0.14285714285714285,Through
34576,2.57,0.2857142857142857,Through
34577,2.57,0.5714285714285714,Through
34578,2.57,0.7142857142857143,Through
34579,2.57,0.42857142857142855,Through
34580,2.57,0.14285714285714285,Through
34581,2.57,1.0,Short
34582,2.57,0.42857142857142855,Through
34583,2.57,0.8571428571428571,Short
34584,2.57,0.2857142857142857,Through
34585,2.57,0.0,Through
34586,2.57,0.2857142857142857,Through
34587,2.57,0.42857142857142855,Through
34588,2.57,0.42857142857142855,Through
34589,2.57,0.2857142857142857,Through
34590,2.57,0.5714285714285714,Through
34591,2.57,0.7142857142857143,Through
34592,2.57,0.5714285714285714,Through
34593,2.57,0.14285714285714285,Through
34594,2.57,1.0,Through
34595,2.57,0.14285714285714285,Through
34596,2.57,0.8571428571428571,Through
34597,2.57,0.2857142857142857,Through
34598,2.57,0.42857142857142855,Through
34599,2.57,0.14285714285714285,Through
34600,2.57,0.5714285714285714,Through
34601,2.57,0.5714285714285714,Through
34602,2.57,0.2857142857142857,Through
34603,2.57,0.14285714285714285,Through
34604,2.57,0.42857142857142855,Through
34605,2.57,0.2857142857142857,Through
34606,2.57,0.5714285714285714,Through
34607,2.57,0.14285714285714285,Through
34608,2.57,0.42857142857142855,Through
34609,2.57,0.0,Through
34610,2.57,0.14285714285714285,Through
34611,2.57,0.14285714285714285,Through
34612,2.57,0.14285714285714285,Through
34613,2.57,0.42857142857142855,Through
34614,2.57,0.0,Through
34615,2.57,0.42857142857142855,Through
34616,2.57,0.42857142857142855,Through
34617,2.57,0.42857142857142855,Through
34618,2.57,0.2857142857142857,Through
34619,2.57,1.0,Through
34620,2.57,0.5714285714285714,Through
34621,2.57,0.7142857142857143,Through
34622,2.57,0.0,Through
34623,2.57,0.5714285714285714,Through
34624,2.57,0.14285714285714285,Through
34625,2.57,0.2857142857142857,Through
34626,2.57,0.2857142857142857,Through
34627,2.57,0.14285714285714285,Through
34628,2.57,0.5714285714285714,Through
34629,2.57,0.8571428571428571,Short
34630,2.57,0.2857142857142857,Through
34631,2.57,0.8571428571428571,Through
34632,2.57,0.2857142857142857,Through
34633,2.57,0.14285714285714285,Through
34634,2.57,0.2857142857142857,Through
34635,2.57,0.5714285714285714,Through
34636,2.57,0.2857142857142857,Through
34637,2.57,0.0,Through
34638,2.57,0.7142857142857143,Through
34639,2.57,1.0,Through
34640,2.57,0.14285714285714285,Through
34641,2.57,0.2857142857142857,Through
34642,2.57,0.2857142857142857,Through
34643,2.57,0.7142857142857143,Through
34644,2.57,0.2857142857142857,Through
34645,2.57,0.8571428571428571,Through
34646,2.57,0.2857142857142857,Through
34647,2.57,0.5714285714285714,Through
34648,2.57,0.7142857142857143,Through
34649,2.57,0.0,Through
34650,2.57,0.2857142857142857,Through
34651,2.57,0.7142857142857143,Through
34652,2.57,0.42857142857142855,Through
34653,2.57,1.0,Through
34654,2.57,0.8571428571428571,Through
34655,2.57,0.2857142857142857,Through
34656,2.57,0.7142857142857143,Through
34657,2.57,0.5714285714285714,Through
34658,2.57,0.8571428571428571,Through
34659,2.57,0.2857142857142857,Through
34660,2.57,0.14285714285714285,Through
34661,2.57,0.14285714285714285,Through
34662,2.57,0.5714285714285714,Through
34663,2.57,0.2857142857142857,Through
34664,2.57,0.5714285714285714,Through
34665,2.57,0.5714285714285714,Through
34666,2.57,0.42857142857142855,Through
34667,2.57,0.7142857142857143,Through
34668,2.57,0.5714285714285714,Through
34669,2.57,0.5714285714285714,Through
34670,2.57,0.42857142857142855,Through
34671,2.57,0.2857142857142857,Through
34672,2.57,0.8571428571428571,Through
34673,2.57,0.14285714285714285,Through
34674,2.57,0.5714285714285714,Through
34675,2.57,0.5714285714285714,Through
34676,2.57,1.0,Short
34677,2.57,0.5714285714285714,Through
34678,2.57,0.5714285714285714,Through
34679,2.57,0.0,Through
34680,2.57,0.5714285714285714,Through
34681,2.57,0.2857142857142857,Through
34682,2.57,0.0,Through
34683,2.57,0.42857142857142855,Through
34684,2.57,0.2857142857142857,Through
34685,2.57,0.42857142857142855,Through
34686,2.57,0.5714285714285714,Through
34687,2.57,0.42857142857142855,Through
34688,2.57,0.42857142857142855,Through
34689,2.57,0.7142857142857143,Through
34690,2.57,0.2857142857142857,Through
34691,2.57,0.42857142857142855,Through
34692,2.57,0.14285714285714285,Through
34693,2.57,0.5714285714285714,Through
34694,2.57,0.5714285714285714,Through
34695,2.57,1.0,Through
34696,2.57,0.2857142857142857,Through
34697,2.57,0.5714285714285714,Through
34698,2.57,0.14285714285714285,Through
34699,2.57,0.14285714285714285,Through
34700,2.57,0.5714285714285714,Through
34701,2.57,0.7142857142857143,Through
34702,2.57,0.42857142857142855,Through
34703,2.57,0.42857142857142855,Through
34704,2.57,0.2857142857142857,Through
34705,2.57,0.42857142857142855,Through
34706,2.57,0.7142857142857143,Through
34707,2.57,0.5714285714285714,Short
34708,2.57,0.2857142857142857,Through
34709,2.57,1.0,Through
34710,2.57,0.7142857142857143,Through
34711,2.57,0.14285714285714285,Through
34712,2.57,0.7142857142857143,Through
34713,2.57,0.8571428571428571,Through
34714,2.57,0.2857142857142857,Through
34715,2.57,1.0,Through
34716,2.57,0.42857142857142855,Through
34717,2.57,0.2857142857142857,Through
34718,2.57,0.42857142857142855,Through
34719,2.57,0.42857142857142855,Through
34720,2.57,0.42857142857142855,Through
34721,2.57,0.7142857142857143,Through
34722,2.57,0.0,Through
34723,2.57,0.8571428571428571,Through
34724,2.57,0.8571428571428571,Through
34725,2.57,0.0,Through
34726,2.57,0.42857142857142855,Through
34727,2.57,0.14285714285714285,Through
34728,2.57,0.5714285714285714,Through
34729,2.57,0.5714285714285714,Through
34730,2.57,0.7142857142857143,Through
34731,2.57,0.42857142857142855,Through
34732,2.57,0.42857142857142855,Through
34733,2.57,0.7142857142857143,Through
34734,2.57,0.42857142857142855,Through
34735,2.57,0.2857142857142857,Through
34736,2.57,0.5714285714285714,Through
34737,2.57,0.42857142857142855,Through
34738,2.57,0.42857142857142855,Through
34739,2.57,0.5714285714285714,Through
34740,2.57,0.5714285714285714,Through
34741,2.57,0.2857142857142857,Through
34742,2.57,0.14285714285714285,Through
34743,2.57,0.5714285714285714,Through
34744,2.57,0.7142857142857143,Through
34745,2.57,0.14285714285714285,Through
34746,2.57,0.14285714285714285,Through
34747,2.57,0.5714285714285714,Through
34748,2.57,0.2857142857142857,Through
34749,2.57,0.14285714285714285,Through
34750,2.57,0.0,Through
34751,2.57,0.5714285714285714,Through
34752,2.57,0.42857142857142855,Through
34753,2.57,0.0,Through
34754,2.57,0.0,Through
34755,2.57,0.2857142857142857,Through
34756,2.57,0.8571428571428571,Through
34757,2.57,0.5714285714285714,Through
34758,2.57,0.14285714285714285,Through
34759,2.57,0.0,Through
34760,2.57,0.2857142857142857,Through
34761,2.57,0.14285714285714285,Through
34762,2.57,0.0,Through
34763,2.57,0.0,Through
34764,2.57,0.8571428571428571,Through
34765,2.57,0.7142857142857143,Through
34766,2.57,0.2857142857142857,Through
34767,2.57,0.5714285714285714,Through
34768,2.57,0.7142857142857143,Through
34769,2.57,0.14285714285714285,Through
34770,2.57,0.2857142857142857,Through
34771,2.57,0.42857142857142855,Through
34772,2.57,0.2857142857142857,Through
34773,2.57,0.14285714285714285,Through
34774,2.57,0.8571428571428571,Through
34775,2.57,0.5714285714285714,Through
34776,2.57,0.42857142857142855,Through
34777,2.57,0.2857142857142857,Through
34778,2.57,0.5714285714285714,Through
34779,2.57,0.42857142857142855,Through
34780,2.57,0.5714285714285714,Through
34781,2.57,0.14285714285714285,Through
34782,2.57,0.2857142857142857,Through
34783,2.57,0.7142857142857143,Through
34784,2.57,0.2857142857142857,Through
34785,2.57,0.2857142857142857,Through
34786,2.57,0.42857142857142855,Through
34787,2.57,0.42857142857142855,Through
34788,2.57,1.0,Through
34789,2.57,0.14285714285714285,Through
34790,2.57,0.14285714285714285,Through
34791,2.57,0.14285714285714285,Through
34792,2.57,0.2857142857142857,Through
34793,2.57,0.42857142857142855,Through
34794,2.57,0.2857142857142857,Through
34795,2.57,0.14285714285714285,Through
34796,2.57,0.8571428571428571,Through
34797,2.57,0.14285714285714285,Through
34798,2.57,0.2857142857142857,Through
34799,2.57,0.8571428571428571,Through
34800,2.57,0.8571428571428571,Through
34801,2.57,0.2857142857142857,Through
34802,2.57,0.7142857142857143,Through
34803,2.57,0.0,Through
34804,2.57,0.14285714285714285,Through
34805,2.57,0.5714285714285714,Through
34806,2.57,0.2857142857142857,Through
34807,2.57,0.42857142857142855,Through
34808,2.57,0.42857142857142855,Through
34809,2.57,0.7142857142857143,Through
34810,2.57,0.42857142857142855,Through
34811,2.57,0.14285714285714285,Through
34812,2.57,0.2857142857142857,Through
34813,2.57,0.0,Through
34814,2.57,0.8571428571428571,Through
34815,2.57,0.2857142857142857,Through
34816,2.57,0.0,Through
34817,2.57,0.14285714285714285,Through
34818,2.57,0.7142857142857143,Through
34819,2.57,1.0,Through
34820,2.57,0.2857142857142857,Through
34821,2.57,0.0,Through
34822,2.57,0.2857142857142857,Through
34823,2.57,0.2857142857142857,Through
34824,2.57,0.14285714285714285,Through
34825,2.57,0.42857142857142855,Through
34826,2.57,0.42857142857142855,Through
34827,2.57,0.8571428571428571,Through
34828,2.57,0.2857142857142857,Through
34829,2.57,0.42857142857142855,Through
34830,2.57,0.5714285714285714,Through
34831,2.57,0.7142857142857143,Through
34832,2.57,0.42857142857142855,Through
34833,2.57,0.7142857142857143,Through
34834,2.57,0.42857142857142855,Through
34835,2.57,0.2857142857142857,Through
34836,2.57,0.14285714285714285,Through
34837,2.57,0.2857142857142857,Through
34838,2.57,0.8571428571428571,Through
34839,2.57,0.8571428571428571,Through
34840,2.57,0.2857142857142857,Through
34841,2.57,0.5714285714285714,Through
34842,2.57,0.42857142857142855,Through
34843,2.57,0.42857142857142855,Through
34844,2.57,0.5714285714285714,Through
34845,2.57,0.2857142857142857,Through
34846,2.57,0.0,Through
34847,2.57,0.8571428571428571,Through
34848,2.57,0.0,Through
34849,2.57,0.42857142857142855,Through
34850,2.57,0.2857142857142857,Through
34851,2.57,0.2857142857142857,Through
34852,2.57,0.5714285714285714,Through
34853,2.57,0.5714285714285714,Through
34854,2.57,0.14285714285714285,Through
34855,2.57,0.2857142857142857,Through
34856,2.57,0.14285714285714285,Through
34857,2.57,0.42857142857142855,Through
34858,2.57,0.42857142857142855,Through
34859,2.57,0.2857142857142857,Through
34860,2.57,0.0,Through
34861,2.57,0.2857142857142857,Through
34862,2.57,0.42857142857142855,Through
34863,2.57,0.2857142857142857,Through
34864,2.57,0.0,Through
34865,2.57,0.14285714285714285,Through
34866,2.57,0.2857142857142857,Through
34867,2.57,0.2857142857142857,Through
34868,2.57,0.7142857142857143,Through
34869,2.57,0.42857142857142855,Through
34870,2.57,0.8571428571428571,Through
34871,2.57,0.2857142857142857,Through
34872,2.57,0.5714285714285714,Through
34873,2.57,0.42857142857142855,Through
34874,2.57,0.7142857142857143,Through
34875,2.57,0.5714285714285714,Through
34876,2.57,0.2857142857142857,Through
34877,2.57,0.7142857142857143,Through
34878,2.57,0.2857142857142857,Through
34879,2.57,0.0,Through
34880,2.57,0.7142857142857143,Through
34881,2.57,0.42857142857142855,Through
34882,2.57,0.5714285714285714,Through
34883,2.57,0.0,Through
34884,2.57,0.42857142857142855,Through
34885,2.57,0.14285714285714285,Through
34886,2.57,0.14285714285714285,Through
34887,2.57,0.14285714285714285,Through
34888,2.57,0.14285714285714285,Through
34889,2.57,0.8571428571428571,Through
34890,2.57,0.14285714285714285,Through
34891,2.57,0.14285714285714285,Through
34892,2.57,0.7142857142857143,Through
34893,2.57,0.5714285714285714,Through
34894,2.57,0.42857142857142855,Through
34895,2.57,1.0,Through
34896,2.57,0.2857142857142857,Through
34897,2.57,1.0,Short
34898,2.57,0.14285714285714285,Through
34899,2.57,0.14285714285714285,Through
34900,2.57,0.14285714285714285,Through
34901,2.57,0.14285714285714285,Through
34902,2.57,0.14285714285714285,Through
34903,2.57,0.0,Through
34904,2.57,0.2857142857142857,Through
34905,2.57,0.42857142857142855,Through
34906,2.57,0.14285714285714285,Through
34907,2.57,0.5714285714285714,Through
34908,2.57,0.2857142857142857,Through
34909,2.57,0.7142857142857143,Through
34910,2.57,0.2857142857142857,Through
34911,2.57,0.42857142857142855,Through
34912,2.57,0.14285714285714285,Through
34913,2.57,0.2857142857142857,Through
34914,2.57,0.2857142857142857,Through
34915,2.57,0.2857142857142857,Through
34916,2.57,0.14285714285714285,Through
34917,2.57,0.2857142857142857,Through
34918,2.57,0.2857142857142857,Through
34919,2.57,0.2857142857142857,Through
34920,2.57,0.0,Through
34921,2.57,0.5714285714285714,Through
34922,2.57,1.0,Through
34923,2.57,0.2857142857142857,Through
34924,2.57,0.42857142857142855,Through
34925,2.57,0.2857142857142857,Through
34926,2.57,0.14285714285714285,Through
34927,2.57,0.2857142857142857,Through
34928,2.57,0.8571428571428571,Through
34929,2.57,0.42857142857142855,Through
34930,2.57,0.14285714285714285,Through
34931,2.57,0.5714285714285714,Through
34932,2.57,0.7142857142857143,Short
34933,2.57,0.0,Through
34934,2.85,0.14285714285714285,Through
34935,2.85,0.8571428571428571,Through
34936,2.85,0.14285714285714285,Through
34937,2.85,1.0,Through
34938,2.85,0.42857142857142855,Through
34939,2.85,0.42857142857142855,Through
34940,2.85,0.2857142857142857,Through
34941,2.85,0.8571428571428571,Through
34942,2.85,0.8571428571428571,Through
34943,2.85,0.2857142857142857,Through
34944,2.85,0.0,Through
34945,2.85,0.14285714285714285,Through
34946,2.85,0.2857142857142857,Through
34947,2.85,0.42857142857142855,Through
34948,2.85,0.2857142857142857,Through
34949,2.85,0.5714285714285714,Through
34950,2.85,0.2857142857142857,Through
34951,2.85,0.14285714285714285,Through
34952,2.85,0.42857142857142855,Through
34953,2.85,0.14285714285714285,Through
34954,2.85,0.2857142857142857,Through
34955,2.85,0.8571428571428571,Through
34956,2.85,0.5714285714285714,Through
34957,2.85,0.2857142857142857,Through
34958,2.85,0.7142857142857143,Through
34959,2.85,0.42857142857142855,Through
34960,2.85,0.14285714285714285,Through
34961,2.85,0.7142857142857143,Through
34962,2.85,0.2857142857142857,Through
34963,2.85,0.2857142857142857,Through
34964,2.85,0.8571428571428571,Through
34965,2.85,0.8571428571428571,Short
34966,2.85,0.42857142857142855,Through
34967,2.85,0.14285714285714285,Through
34968,2.85,0.2857142857142857,Through
34969,2.85,0.14285714285714285,Through
34970,2.85,0.14285714285714285,Through
34971,2.85,0.7142857142857143,Short
34972,2.85,0.14285714285714285,Through
34973,2.85,0.2857142857142857,Through
34974,2.85,0.2857142857142857,Through
34975,2.85,0.2857142857142857,Through
34976,2.85,0.2857142857142857,Through
34977,2.85,0.5714285714285714,Through
34978,2.85,0.2857142857142857,Through
34979,2.85,0.8571428571428571,Through
34980,2.85,0.42857142857142855,Through
34981,2.85,0.14285714285714285,Through
34982,2.85,0.14285714285714285,Through
34983,2.85,0.7142857142857143,Through
34984,2.85,0.7142857142857143,Through
34985,2.85,0.14285714285714285,Through
34986,2.85,0.42857142857142855,Through
34987,2.85,0.14285714285714285,Through
34988,2.85,0.14285714285714285,Through
34989,2.85,0.2857142857142857,Through
34990,2.85,0.14285714285714285,Through
34991,2.85,0.42857142857142855,Through
34992,2.85,0.14285714285714285,Through
34993,2.85,0.14285714285714285,Through
34994,2.85,0.0,Through
34995,2.85,0.14285714285714285,Through
34996,2.85,0.2857142857142857,Through
34997,2.85,0.14285714285714285,Through
34998,2.85,0.2857142857142857,Through
34999,2.85,0.5714285714285714,Through
35000,2.85,0.14285714285714285,Through
35001,2.85,0.42857142857142855,Through
35002,2.85,0.14285714285714285,Through
35003,2.85,0.2857142857142857,Through
35004,2.85,0.14285714285714285,Through
35005,2.85,0.7142857142857143,Through
35006,2.85,0.14285714285714285,Through
35007,2.85,0.2857142857142857,Through
35008,2.85,0.2857142857142857,Through
35009,2.85,0.42857142857142855,Through
35010,2.85,0.14285714285714285,Through
35011,2.85,0.0,Through
35012,2.85,0.42857142857142855,Through
35013,2.85,0.5714285714285714,Through
35014,2.85,0.2857142857142857,Through
35015,2.85,0.14285714285714285,Through
35016,2.85,0.42857142857142855,Through
35017,2.85,0.0,Through
35018,2.85,0.7142857142857143,Through
35019,2.85,0.8571428571428571,Through
35020,2.85,0.14285714285714285,Through
35021,2.85,0.2857142857142857,Through
35022,2.85,0.14285714285714285,Through
35023,2.85,0.7142857142857143,Through
35024,2.85,0.5714285714285714,Through
35025,2.85,0.2857142857142857,Through
35026,2.85,0.14285714285714285,Through
35027,2.85,0.5714285714285714,Through
35028,2.85,0.42857142857142855,Through
35029,2.85,0.14285714285714285,Through
35030,2.85,0.0,Through
35031,2.85,0.42857142857142855,Through
35032,2.85,0.2857142857142857,Through
35033,2.85,0.7142857142857143,Through
35034,2.85,0.2857142857142857,Through
35035,2.85,0.2857142857142857,Through
35036,2.85,0.0,Through
35037,2.85,0.2857142857142857,Through
35038,2.85,0.5714285714285714,Through
35039,2.85,0.8571428571428571,Through
35040,2.85,0.14285714285714285,Through
35041,2.85,0.2857142857142857,Through
35042,2.85,0.42857142857142855,Through
35043,2.85,0.0,Through
35044,2.85,0.14285714285714285,Through
35045,2.85,0.2857142857142857,Through
35046,2.85,0.5714285714285714,Through
35047,2.85,0.5714285714285714,Through
35048,2.85,0.5714285714285714,Through
35049,2.85,0.42857142857142855,Through
35050,2.85,0.2857142857142857,Through
35051,2.85,1.0,Through
35052,2.85,0.5714285714285714,Through
35053,2.85,0.14285714285714285,Through
35054,2.85,0.2857142857142857,Through
35055,2.85,0.0,Through
35056,2.85,0.2857142857142857,Through
35057,2.85,0.5714285714285714,Through
35058,2.85,0.2857142857142857,Through
35059,2.85,0.5714285714285714,Through
35060,2.85,0.2857142857142857,Through
35061,2.85,0.42857142857142855,Through
35062,2.85,0.14285714285714285,Through
35063,2.85,0.14285714285714285,Through
35064,2.85,0.0,Through
35065,2.85,0.0,Through
35066,2.85,0.14285714285714285,Through
35067,2.85,0.42857142857142855,Through
35068,2.85,0.14285714285714285,Through
35069,2.85,1.0,Through
35070,2.85,0.14285714285714285,Through
35071,2.85,0.14285714285714285,Through
35072,2.85,0.14285714285714285,Through
35073,2.85,0.14285714285714285,Through
35074,2.85,0.5714285714285714,Through
35075,2.85,0.0,Through
35076,2.85,0.14285714285714285,Through
35077,2.85,0.0,Through
35078,2.85,0.42857142857142855,Through
35079,2.85,0.0,Through
35080,2.85,0.7142857142857143,Through
35081,2.85,0.7142857142857143,Through
35082,2.85,0.42857142857142855,Through
35083,2.85,0.2857142857142857,Through
35084,2.85,0.2857142857142857,Through
35085,2.85,0.7142857142857143,Through
35086,2.85,0.5714285714285714,Through
35087,2.85,0.14285714285714285,Through
35088,2.85,0.5714285714285714,Through
35089,2.85,0.0,Through
35090,2.85,0.42857142857142855,Through
35091,2.85,0.8571428571428571,Through
35092,2.85,0.14285714285714285,Through
35093,2.85,0.5714285714285714,Through
35094,2.85,0.42857142857142855,Through
35095,2.85,0.2857142857142857,Through
35096,2.85,0.5714285714285714,Through
35097,2.85,0.2857142857142857,Through
35098,2.85,0.14285714285714285,Through
35099,2.85,0.5714285714285714,Through
35100,2.85,0.2857142857142857,Through
35101,2.85,0.5714285714285714,Through
35102,2.85,0.42857142857142855,Through
35103,2.85,0.2857142857142857,Through
35104,2.85,0.42857142857142855,Through
35105,2.85,0.42857142857142855,Through
35106,2.85,0.42857142857142855,Through
35107,2.85,0.14285714285714285,Through
35108,2.85,0.7142857142857143,Through
35109,2.85,0.2857142857142857,Through
